eps1,eps2,beta0,branch
0.3051493320015184,2.8963719054484844,400.0,forward
0.3115203457976404,2.7648094430675414,400.0,forward
0.3182173457431021,2.6360055765209904,400.0,forward
0.3252545796502837,2.5099794177273953,400.0,forward
0.33264402874441634,2.386714733152878,400.0,forward
0.34039359897478655,2.2661535013862446,400.0,forward
0.34850413834658484,2.148188067369054,400.0,forward
0.35696443973683367,2.032650849919022,400.0,forward
0.36574269338021487,1.9192997940855179,400.0,forward
0.37477113636885434,1.807800806691448,400.0,forward
0.38334877633792286,1.7045286704711977,400.0,forward
0.3923921148351685,1.5950992496310035,400.0,forward
0.40088877680352103,1.4855007490063177,400.0,forward
0.4079818313014365,1.3743115899287601,400.0,forward
0.4119283438808339,1.259175858122138,400.0,forward
0.4088987016177709,1.135907622943894,400.0,forward
0.39101179354305504,1.0025066699684415,400.0,forward
0.3530771568292645,0.874892562869667,400.0,forward
0.30176689926027184,0.7654224038985854,400.0,forward
0.24419159511661392,0.6704130850305684,400.0,forward
0.19332141505637498,0.5976154297477493,400.0,forward
0.1568129131886289,0.549132025078195,400.0,forward
0.1308953339489857,0.5160598264469385,400.0,forward
0.11258028715544767,0.49322994035233453,400.0,forward
0.1,0.4777732141101168,400.0,forward
0.0873884959191746,0.4624437163782008,400.0,backward
0.06891490404992084,0.4402592728686514,400.0,backward
0.04253270797416821,0.4090692249705771,400.0,backward
0.004832751159500799,0.36534397848443223,400.0,backward
0.0,0.35980136291025117,400.0,backward
NaN,NaN,NaN,
0.30141227341881904,2.8848480056325214,420.0,forward
0.30768375859718156,2.7553185546304606,420.0,forward
0.3142677595743479,2.6285254168217578,420.0,forward
0.32117732802825943,2.504475479945685,420.0,forward
0.32842333167338755,2.383141950676033,420.0,forward
0.3360127574792499,2.2644587019261406,420.0,forward
0.34394593289275766,2.1483133167875974,420.0,forward
0.3522119074231096,2.0345378683923574,420.0,forward
0.36078062313461273,1.9228958046280957,420.0,forward
0.36958897241846905,1.8130664097918094,420.0,forward
0.3704238946263549,1.802841983194016,420.0,forward
0.37935468182360466,1.694471182097316,420.0,forward
0.3881542709079718,1.5867765898718695,420.0,forward
0.39638280120830277,1.478842737959446,420.0,forward
0.40319636210792703,1.3692864249809387,420.0,forward
0.4068938154195831,1.255837184139051,420.0,forward
