tilde_eps,beta0,sigma,branch
0.2751003272376394,729.7809301585181,0.0,forward
0.27541103921707644,730.488034932455,0.0,forward
0.2757219917345057,731.1951397096976,0.0,forward
0.2760331845832006,731.9022444902369,0.0,forward
0.27634461755739287,732.6093492740632,0.0,forward
0.2766562904522802,733.3164540611674,0.0,forward
0.2769682030639063,734.0235588515403,0.0,forward
0.2772803551894384,734.7306636451726,0.0,forward
0.27759274662683264,735.4377684420551,0.0,forward
0.27790537717505787,736.1448732421787,0.0,forward
0.2782182466339996,736.8519780455343,0.0,forward
0.27853135480439506,737.5590828521129,0.0,forward
0.27884470148802015,738.2661876619053,0.0,forward
0.27915828648748087,738.9732924749026,0.0,forward
0.27947210960628105,739.6803972910958,0.0,forward
0.27978617064891337,740.387502110476,0.0,forward
0.2801004694206248,741.0946069330342,0.0,forward
0.2804150057276795,741.8017117587617,0.0,forward
0.28072977937713656,742.5088165876496,0.0,forward
0.2810447901770098,743.215921419689,0.0,forward
0.28136003793606007,743.9230262548714,0.0,forward
0.28167552246407457,744.6301310931879,0.0,forward
0.28199124357155897,745.3372359346297,0.0,forward
0.2823072010699716,746.0443407791882,0.0,forward
0.2826233947715904,746.751445626855,0.0,forward
0.2829398244894729,747.4585504776212,0.0,forward
0.2832564900376122,748.1656553314784,0.0,forward
0.28357339123081343,748.872760188418,0.0,forward
0.28389052788467006,749.5798650484317,0.0,forward
0.2842078998156336,750.2869699115108,0.0,forward
0.2845255068409367,750.994074777647,0.0,forward
0.28484334877865997,751.7011796468319,0.0,forward
0.28516142544773565,752.408284519057,0.0,forward
0.2854797366677742,753.1153893943141,0.0,forward
0.28579828225932435,753.8224942725948,0.0,forward
0.2861170620435781,754.5295991538909,0.0,forward
0.2864360758427134,755.2367040381941,0.0,forward
0.2867553234794761,755.9438089254963,0.0,forward
0.2870748047775171,756.6509138157893,0.0,forward
0.28739451956130213,757.3580187090648,0.0,forward
0.28771446765592945,758.0651236053149,0.0,forward
0.28803464888734487,758.7722285045313,0.0,forward
0.28835506308231246,759.4793334067061,0.0,forward
0.28867571006821424,760.1864383118312,0.0,forward
0.28899658967327874,760.8935432198988,0.0,forward
0.28931770172639903,761.6006481309007,0.0,forward
0.28963904605739627,762.307753044829,0.0,forward
0.2899606224966054,763.0148579616758,0.0,forward
0.2902824308751858,763.7219628814333,0.0,forward
0.29060447102507386,764.4290678040936,0.0,forward
0.2909267427788777,765.1361727296489,0.0,forward
0.2912492459698684,765.8432776580914,0.0,forward
0.2915719804322012,766.5503825894134,0.0,forward
0.29189494600054333,767.2574875236071,0.0,forward
0.2922181425104231,767.9645924606648,0.0,forward
0.29254156979799173,768.6716974005789,0.0,forward
0.29286522770011514,769.3788023433416,0.0,forward
0.2931891160543602,770.0859072889455,0.0,forward
0.2935132346990241,770.7930122373828,0.0,forward
0.29383758347299777,771.5001171886461,0.0,forward
0.2941621622159186,772.2072221427277,0.0,forward
0.294486970768063,772.9143270996202,0.0,forward
0.29481200897049453,773.6214320593162,0.0,forward
0.29513727666472694,774.3285370218082,0.0,forward
0.2954627736931889,775.0356419870888,0.0,forward
0.2957884998987611,775.7427469551504,0.0,forward
0.2961144551251682,776.449851925986,0.0,forward
0.29644063921661423,777.156956899588,0.0,forward
0.2967670520180937,777.8640618759491,0.0,forward
0.29709369337515545,778.5711668550621,0.0,forward
0.29742056313404297,779.2782718369197,0.0,forward
0.2977476611416247,779.9853768215146,0.0,forward
0.29807498724537834,780.6924818088397,0.0,forward
0.29840254129346755,781.3995867988879,0.0,forward
0.29873032313465164,782.1066917916519,0.0,forward
0.29905833261827425,782.8137967871246,0.0,forward
0.2993865695943932,783.5209017852989,0.0,forward
0.2997150339135773,784.2280067861677,0.0,forward
0.30004372542711477,784.935111789724,0.0,forward
0.3003726439868098,785.6422167959608,0.0,forward
0.30070178944514575,786.3493218048711,0.0,forward
0.3010311616551473,787.0564268164478,0.0,forward
0.3013607604705095,787.7635318306841,0.0,forward
0.3016905857454501,788.4706368475729,0.0,forward
0.3020206373348159,789.1777418671074,0.0,forward
0.30235091509407414,789.8848468892809,0.0,forward
0.3026814188791859,790.5919519140863,0.0,forward
0.3030121485468123,791.2990569415168,0.0,forward
0.30334310395405456,792.0061619715658,0.0,forward
0.3036742849587344,792.7132670042263,0.0,forward
0.30400569141917605,793.4203720394917,0.0,forward
0.3043373231942587,794.1274770773551,0.0,forward
0.30466918014344957,794.83458211781,0.0,forward
0.3050012621267531,795.5416871608496,0.0,forward
0.30533356900474423,796.2487922064673,0.0,forward
0.3056661006386424,796.9558972546565,0.0,forward
0.30599885689006345,797.6630023054105,0.0,forward
0.3063318376212797,798.3701073587227,0.0,forward
0.3066650426950751,799.0772124145867,0.0,forward
0.306998471974808,799.7843174729958,0.0,forward
0.3073321253243203,800.4914225339435,0.0,forward
0.3076660026080566,801.1985275974233,0.0,forward
0.3080001036909216,801.905632663429,0.0,forward
0.30833442843845776,802.6127377319538,0.0,forward
