eps1,eps2,beta0,branch
0.0,1.8206596358128482,1751.3739531012948,forward
0.0,1.813586913614824,1747.838423620198,forward
0.0,1.8065292291141173,1744.3028941425284,forward
0.0,1.7994865769671315,1740.767364668342,forward
0.0,1.7924589518232248,1737.231835197695,forward
0.0,1.7854463483246994,1733.6963057306446,forward
0.0,1.7784487611067576,1730.1607762672472,forward
0.0,1.7714661847976065,1726.6252468075604,forward
0.0,1.764498614018387,1723.0897173516419,forward
0.0,1.7575460433832173,1719.5541878995493,forward
0.0,1.7506084674989584,1716.0186584513415,forward
0.0,1.7436858809656366,1712.4831290070767,forward
0.0,1.7367782783759529,1708.9475995668142,forward
0.0,1.72988565431574,1705.4120701306133,forward
0.0,1.7230080033636084,1701.8765406985335,forward
0.0,1.7161453200911168,1698.341011270635,forward
0.0,1.7092975990626706,1694.8054818469782,forward
0.0,1.7024648348355769,1691.2699524276238,forward
0.0,1.6956470219601791,1687.734423012633,forward
0.0,1.688844154979505,1684.1988936020673,forward
0.0,1.682056228429484,1680.6633641959886,forward
0.0,1.675283236839153,1677.127834794459,forward
0.0,1.6685251747301122,1673.5923053975412,forward
0.0,1.6617820366170477,1670.0567760052984,forward
0.0,1.6550538170073885,1666.5212466177936,forward
0.0,1.648340510401574,1662.985717235091,forward
0.0,1.6416421112927118,1659.4501878572546,forward
0.0,1.6349586141669417,1655.9146584843488,forward
0.0,1.628290013503198,1652.379129116439,forward
0.0,1.6216363037732044,1648.84359975359,forward
0.0,1.6149974794416344,1645.308070395868,forward
0.0,1.6083735349659476,1641.7725410433393,forward
0.0,1.6017644647964955,1638.2370116960703,forward
0.0,1.5951702633764424,1634.701482354128,forward
0.0,1.5885909251418175,1631.1659530175803,forward
0.0,1.5820264445215346,1627.6304236864946,forward
0.0,1.5754768159372425,1624.0948943609396,forward
0.0,1.5689420338034832,1620.559365040984,forward
0.0,1.5624220925276917,1617.023835726697,forward
0.0,1.5559169865101052,1613.4883064181483,forward
0.0,1.5494267101437402,1609.9527771154083,forward
0.0,1.5429512578145799,1606.4172478185471,forward
0.0,1.5364906239013685,1602.8817185276364,forward
0.0,1.5300448027756468,1599.3461892427474,forward
0.0,1.523613788801881,1595.810659963952,forward
0.0,1.5171975763374033,1592.275130691323,forward
0.0,1.5107961597322583,1588.7396014249334,forward
0.0,1.504409533329455,1585.2040721648566,forward
0.0,1.498037691464851,1581.6685429111667,forward
0.0,1.491680628467006,1578.133013663938,forward
0.0,1.4853383386575212,1574.5974844232458,forward
0.0,1.4790108163507083,1571.0619551891652,forward
0.0,1.4726980558538378,1567.5264259617727,forward
0.0,1.466400051466958,1563.9908967411445,forward
0.0,1.4601167974830345,1560.455367527358,forward
0.0,1.4538482881878592,1556.9198383204907,forward
0.0,1.447594517860144,1553.3843091206209,forward
0.0,1.4413554807713687,1549.848779927827,forward
0.0,1.4351311711860528,1546.3132507421885,forward
0.0,1.4289215833614293,1542.7777215637852,forward
0.0,1.422726711547746,1539.2421923926977,forward
0.0,1.4165465499880565,1535.7066632290068,forward
0.0,1.4103810929183889,1532.171134072794,forward
0.0,1.404230334567609,1528.6356049241417,forward
0.0,1.398094269157552,1525.1000757831325,forward
0.0,1.3919728909028808,1521.56454664985,forward
0.0,1.385866194011355,1518.0290175243777,forward
0.0,1.3797741726834147,1514.4934884068005,forward
0.0,1.3736968211126752,1510.9579592972036,forward
0.0,1.3676341334855395,1507.4224301956726,forward
0.0,1.361586103981495,1503.8869011022944,forward
0.0,1.355552726772869,1500.3513720171557,forward
0.0,1.3495339960250212,1496.8158429403443,forward
0.0,1.343529905896376,1493.2803138719487,forward
0.0,1.3375404505381925,1489.744784812058,forward
0.0,1.3315656240948575,1486.209255760762,forward
0.0,1.3256054207037122,1482.673726718151,forward
0.0,1.3196598344951385,1479.1381976843163,forward
0.0,1.3137288595926284,1475.6026686593495,forward
0.0,1.307812490112554,1472.0671396433434,forward
0.0,1.3019107201645288,1468.531610636391,forward
0.0,1.2960235438511936,1464.9960816385862,forward
